X,Y,Z,Temperature_C,Pressure_Pa,V_Mag_ms,Power_W_Input
0.058,0.001,0.010,19.957,125312.102,1.079,52.000
0.047,0.002,0.018,21.686,131784.844,3.241,52.000
0.052,0.000,0.007,24.151,-460.367,0.504,52.000
0.049,0.001,0.010,25.505,59474.961,2.425,52.000
0.052,0.005,0.013,18.544,185483.156,3.483,52.000
0.050,0.000,0.016,28.877,-37024.078,-1.947,52.000
0.049,0.008,0.010,19.545,128637.930,4.478,52.000
0.052,0.001,0.002,20.680,49051.195,0.553,52.000
0.049,0.018,0.012,20.204,191689.281,7.463,52.000
0.044,0.001,0.008,21.395,158451.656,3.146,52.000
0.051,0.001,0.005,21.534,97338.086,1.661,52.000
0.052,0.026,0.011,19.777,143610.594,6.492,52.000
0.053,0.001,0.020,18.498,88678.195,2.958,52.000
0.045,0.001,0.011,21.164,157523.406,2.800,52.000
0.058,0.001,0.008,23.243,84568.758,-0.252,52.000
0.001,0.010,0.012,22.645,85086.664,4.116,52.000
0.048,0.016,0.012,20.178,185916.719,7.852,52.000
0.051,0.007,0.012,19.690,130274.367,3.744,52.000
0.049,0.013,0.011,18.687,177783.562,7.519,52.000
0.050,0.001,0.018,23.461,52291.023,0.546,52.000
0.048,0.001,0.019,22.236,87171.977,1.695,52.000
0.052,0.001,0.007,24.266,76154.227,1.995,52.000
0.059,0.001,0.014,19.771,123463.805,1.300,52.000
0.047,0.002,0.014,20.383,165816.500,1.089,52.000
0.049,0.013,0.012,19.700,171731.562,7.848,52.000
0.051,0.018,0.011,18.564,187246.406,7.300,52.000
0.098,0.012,0.014,21.848,100618.461,2.473,52.000
0.058,0.000,0.016,22.150,44960.945,-0.755,52.000
0.052,0.000,0.017,25.112,-30836.281,-1.148,52.000
0.049,0.005,0.013,16.877,135790.000,2.960,52.000
0.051,0.001,0.016,23.453,131613.625,2.719,52.000
0.002,0.012,0.011,21.453,128190.586,2.558,52.000
0.002,0.011,0.012,22.928,92236.570,4.372,52.000
0.098,0.011,0.011,19.657,71202.805,7.500,52.000
0.049,0.022,0.011,20.567,165835.844,6.349,52.000
0.050,0.008,0.014,20.851,176628.000,6.675,52.000
0.041,0.001,0.007,21.068,150527.719,2.077,52.000
0.053,0.001,0.015,26.417,76573.211,0.420,52.000
0.052,0.006,0.010,20.658,139013.188,2.443,52.000
0.052,0.006,0.012,19.725,137864.688,3.225,52.000
0.060,0.001,0.010,20.212,90739.523,-0.741,52.000
0.039,0.001,0.010,18.405,144697.781,-0.508,52.000
0.050,0.021,0.014,20.000,123518.961,6.262,52.000
0.048,0.000,0.007,24.469,23875.414,0.925,52.000
0.050,0.019,0.013,20.162,137971.844,6.886,52.000
0.056,0.001,0.018,21.518,62222.055,1.788,52.000
0.050,0.005,0.014,19.565,180227.062,3.430,52.000
0.049,0.002,0.009,21.846,148953.438,3.269,52.000
0.052,0.010,0.011,18.193,179590.156,7.663,52.000
0.048,0.009,0.012,19.207,115260.961,5.395,52.000
0.056,0.000,0.016,24.173,17883.609,-0.864,52.000
0.055,0.001,0.019,21.174,91852.727,2.261,52.000
0.055,0.001,0.017,23.779,91280.523,1.087,52.000
0.048,0.009,0.011,18.638,114024.148,6.158,52.000
0.049,0.000,0.014,29.607,13040.227,-2.014,52.000
0.048,0.016,0.012,20.182,192994.719,7.442,52.000
0.002,0.013,0.011,21.789,142467.625,3.025,52.000
0.052,0.013,0.012,19.257,167638.125,7.721,52.000
0.054,0.001,0.011,29.992,1015.750,0.341,52.000
0.052,0.008,0.013,22.310,182135.188,7.756,52.000
0.058,0.000,0.017,23.948,31568.695,0.991,52.000
0.048,0.002,0.011,20.974,173116.875,3.515,52.000
0.051,0.005,0.014,19.417,180118.719,4.462,52.000
0.050,0.016,0.013,20.196,176673.438,8.257,52.000
0.047,0.000,0.022,20.249,-57742.125,1.626,52.000
0.048,0.001,0.005,20.111,103674.508,2.232,52.000
0.050,0.013,0.012,19.384,178935.375,7.967,52.000
0.052,0.001,0.004,22.314,43397.008,0.878,52.000
0.045,0.002,0.013,16.998,157331.188,1.407,52.000
0.050,0.008,0.013,20.257,158235.875,6.738,52.000
0.055,0.001,0.020,18.149,101523.977,3.139,52.000
0.053,0.001,0.008,23.818,104334.945,2.281,52.000
0.046,0.001,0.019,22.010,107988.039,2.153,52.000
0.047,0.001,0.005,21.124,88462.664,1.475,52.000
0.057,0.001,0.011,19.865,124532.211,0.819,52.000
0.049,0.002,0.009,21.892,163819.219,3.441,52.000
0.049,0.001,0.022,18.935,10436.617,1.554,52.000
0.052,0.010,0.010,15.404,172835.844,6.918,52.000
0.050,0.021,0.011,19.864,171376.094,6.314,52.000
0.043,0.000,0.012,24.255,9177.297,-0.079,52.000
0.050,0.002,0.014,21.011,168761.969,2.763,52.000
0.043,0.001,0.011,21.319,113653.539,0.744,52.000
0.048,0.024,0.011,22.098,165425.562,6.089,52.000
0.050,0.007,0.011,19.331,116706.008,3.738,52.000
0.056,0.001,0.010,28.350,-3978.703,-0.678,52.000
0.055,0.000,0.004,26.092,-76994.016,-0.021,52.000
0.051,0.012,0.010,14.573,158779.125,6.656,52.000
0.055,0.001,0.012,20.601,152300.031,2.348,52.000
0.047,0.001,0.015,24.602,129502.883,0.297,52.000
0.098,0.011,0.014,21.032,102559.086,2.811,52.000
0.052,0.001,0.005,20.876,112119.789,2.169,52.000
0.053,0.001,0.006,22.179,110472.477,2.701,52.000
0.051,0.013,0.014,22.699,148446.500,6.963,52.000
0.052,0.000,0.017,25.908,-73940.930,-1.321,52.000
0.040,0.001,0.013,18.604,87172.898,-0.733,52.000
0.052,0.012,0.014,22.478,161917.344,7.216,52.000
0.050,0.002,0.007,21.771,104242.352,2.878,52.000
0.049,0.007,0.010,20.735,155647.781,3.853,52.000
0.049,0.004,0.012,19.589,161700.094,2.817,52.000
0.056,0.000,0.005,23.303,57026.836,1.557,52.000
0.048,0.004,0.013,15.667,144229.375,2.058,52.000
0.047,0.001,0.021,20.870,54250.602,1.702,52.000
0.049,0.011,0.012,19.560,179487.938,7.825,52.000
0.050,0.008,0.013,20.230,181236.125,6.849,52.000
0.002,0.012,0.013,23.572,67713.039,5.816,52.000
0.045,0.001,0.017,25.591,68987.602,0.586,52.000
0.051,0.001,0.018,20.977,105316.570,2.031,52.000
0.059,0.001,0.010,17.344,127877.305,0.751,52.000
0.052,0.026,0.011,20.615,149782.406,5.958,52.000
0.050,0.008,0.015,22.076,162598.469,6.702,52.000
0.051,0.014,0.012,19.805,165603.219,7.694,52.000
0.055,0.001,0.016,21.945,124763.180,2.003,52.000
0.100,0.011,0.013,16.873,63447.492,7.439,52.000
0.049,0.012,0.013,19.902,161846.094,8.068,52.000
0.050,0.011,0.010,16.079,146909.594,7.254,52.000
0.055,0.000,0.010,30.388,-54335.426,-0.101,52.000
0.045,0.001,0.010,20.852,155553.344,2.330,52.000
0.047,0.002,0.019,21.061,118954.039,2.768,52.000
0.053,0.002,0.015,22.847,143856.906,2.781,52.000
0.056,0.001,0.018,21.578,92968.695,2.108,52.000
0.043,0.000,0.007,22.407,46154.789,-0.584,52.000
0.052,0.007,0.012,19.722,135426.875,3.649,52.000
0.046,0.001,0.006,21.525,112853.195,2.590,52.000
0.098,0.010,0.013,20.236,107842.477,3.486,52.000
0.058,0.001,0.008,21.461,106891.789,1.097,52.000
0.049,0.006,0.010,21.958,141019.188,2.830,52.000
0.051,0.006,0.010,21.445,139250.594,2.635,52.000
0.055,0.001,0.006,24.873,35509.852,0.915,52.000
0.056,0.001,0.008,23.467,94238.695,1.554,52.000
0.050,0.000,0.002,21.337,-21489.750,-1.851,52.000
0.049,0.011,0.012,20.199,170647.562,7.581,52.000
0.055,0.001,0.020,19.762,75444.055,2.292,52.000
0.050,0.000,0.009,30.048,-16779.508,4.366,52.000
0.051,0.016,0.014,20.327,132663.344,6.899,52.000
0.100,0.013,0.013,21.865,32318.336,2.735,52.000
0.051,0.022,0.014,19.867,121278.680,6.116,52.000
0.049,0.014,0.014,20.672,125666.602,6.500,52.000
0.052,0.009,0.013,22.641,166327.156,7.562,52.000
0.048,0.026,0.012,21.493,166778.781,7.100,52.000
0.050,0.021,0.010,19.899,152099.938,6.418,52.000
0.061,0.000,0.012,18.176,115393.023,1.287,52.000
0.053,0.001,0.005,23.556,63577.445,1.510,52.000
0.052,0.001,0.007,22.971,103657.570,2.636,52.000
0.043,0.000,0.017,23.463,11058.773,-0.358,52.000
0.039,0.001,0.013,16.797,116411.805,-0.446,52.000
0.049,0.022,0.011,20.688,160702.406,6.088,52.000
0.051,0.018,0.012,19.164,185398.438,7.955,52.000
0.051,0.016,0.012,19.639,178544.812,8.270,52.000
0.047,0.001,0.006,21.932,104639.633,2.600,52.000
0.051,0.024,0.013,19.715,126259.805,6.133,52.000
0.099,0.010,0.012,19.362,101278.055,5.183,52.000
0.043,0.000,0.012,23.068,-33606.867,1.299,52.000
0.051,0.016,0.013,19.744,146871.094,7.363,52.000
0.099,0.012,0.013,21.490,79955.039,2.702,52.000
0.049,0.011,0.013,21.347,163898.594,7.960,52.000
0.049,0.000,0.015,24.943,38179.055,-0.098,52.000
0.055,0.001,0.011,22.387,103898.508,0.789,52.000
0.055,0.001,0.013,23.283,98982.758,1.078,52.000
0.052,0.015,0.011,19.297,174839.000,7.338,52.000
0.051,0.015,0.014,20.842,131306.938,6.829,52.000
0.051,0.003,0.011,21.497,165737.469,2.866,52.000
0.041,0.001,0.014,17.627,97222.523,0.612,52.000
0.043,0.000,0.015,23.097,42220.430,-1.330,52.000
0.051,0.018,0.012,19.036,181102.562,8.014,52.000
0.051,0.022,0.012,18.060,159870.125,7.228,52.000
0.049,0.000,0.003,21.861,30841.102,1.297,52.000
0.050,0.023,0.010,20.635,149861.250,6.084,52.000
0.045,0.001,0.005,20.255,124121.445,2.146,52.000
0.049,0.003,0.014,19.596,163984.125,0.844,52.000
0.056,0.001,0.017,21.252,129444.336,1.964,52.000
0.050,0.003,0.013,17.165,176842.062,1.133,52.000
0.052,0.001,0.005,22.955,69132.992,1.578,52.000
0.049,0.000,0.002,19.785,7534.414,0.571,52.000
0.047,0.000,0.010,28.779,-41797.242,1.762,52.000
0.049,0.000,0.003,21.610,45656.883,1.804,52.000
0.046,0.001,0.006,21.556,105373.914,2.419,52.000
0.050,0.017,0.014,20.636,136882.719,6.758,52.000
0.047,0.002,0.013,17.620,178002.281,1.930,52.000
0.048,0.001,0.007,24.578,24811.391,1.793,52.000
0.049,0.009,0.014,20.984,173107.375,6.917,52.000
0.042,0.001,0.007,22.099,117536.461,1.631,52.000
0.053,0.001,0.015,26.066,81041.664,0.466,52.000
0.050,0.000,0.005,22.852,18335.336,0.829,52.000
0.050,0.000,0.013,26.991,55028.695,-0.152,52.000
0.042,0.001,0.012,22.442,34233.070,-0.034,52.000
0.001,0.012,0.012,22.957,118896.523,3.547,52.000
0.044,0.000,0.018,22.634,-35411.422,-1.629,52.000
0.050,0.000,0.013,31.339,-69787.734,-2.140,52.000
0.052,0.001,0.007,24.087,89980.195,2.362,52.000
0.003,0.013,0.011,21.362,137900.125,2.918,52.000
0.049,0.021,0.013,19.664,167590.844,6.986,52.000
0.055,0.001,0.018,20.054,123218.227,2.592,52.000
0.047,0.001,0.011,26.276,30395.961,2.528,52.000
0.051,0.026,0.014,20.954,94961.617,6.074,52.000
0.047,0.000,0.004,18.217,41565.102,2.107,52.000
0.044,0.001,0.010,22.302,84010.352,1.577,52.000
0.052,0.023,0.013,18.178,135052.938,6.669,52.000
0.043,0.001,0.018,24.808,59646.602,0.583,52.000
0.051,0.000,0.018,22.615,-2909.266,0.312,52.000
0.056,0.002,0.011,20.510,126459.195,0.936,52.000
0.044,0.001,0.004,19.174,128673.445,2.349,52.000
0.051,0.001,0.018,26.310,-12726.500,-0.826,52.000
0.049,0.025,0.012,20.410,167673.094,7.078,52.000
0.048,0.008,0.011,19.588,123656.023,4.512,52.000
0.049,0.008,0.015,20.598,169291.750,6.049,52.000
0.055,0.001,0.006,22.720,95897.070,2.027,52.000
0.055,0.001,0.012,23.222,92076.258,0.671,52.000
0.097,0.012,0.013,20.976,93136.602,3.585,52.000
0.051,0.002,0.015,23.076,153670.156,3.141,52.000
0.056,0.000,0.009,27.384,-25629.031,-0.934,52.000
0.050,0.001,0.010,22.997,131571.812,2.566,52.000
0.050,0.009,0.014,23.186,168235.406,7.655,52.000
0.051,0.008,0.014,21.010,191410.906,7.430,52.000
0.049,0.000,0.020,21.595,12951.516,0.600,52.000
0.053,0.001,0.018,20.049,118663.258,2.497,52.000
0.049,0.027,0.012,21.443,131794.656,6.560,52.000
0.002,0.013,0.014,23.528,75263.289,5.893,52.000
0.051,0.001,0.014,26.167,79120.680,0.706,52.000
0.055,0.001,0.017,21.539,125164.180,2.120,52.000
0.054,0.001,0.010,23.600,125566.977,1.252,52.000
0.052,0.001,0.009,23.437,127826.758,2.615,52.000
0.048,0.009,0.011,19.042,117501.852,5.468,52.000
0.052,0.000,0.016,23.225,37688.555,-0.414,52.000
0.050,0.010,0.010,16.109,154169.125,6.452,52.000
0.052,0.003,0.011,21.962,161323.562,2.936,52.000
0.049,0.005,0.012,17.465,147103.938,3.256,52.000
0.050,0.006,0.012,18.329,134529.219,3.843,52.000
0.054,0.000,0.018,23.460,-11979.125,0.076,52.000
0.051,0.008,0.010,18.207,140583.312,3.565,52.000
0.049,0.004,0.014,19.122,169980.000,1.675,52.000
0.052,0.005,0.010,21.240,148540.312,2.606,52.000
0.048,0.021,0.013,20.103,154393.562,6.866,52.000
0.052,0.010,0.014,22.512,167255.500,7.380,52.000
0.051,0.024,0.010,20.379,148320.812,5.461,52.000
0.044,0.001,0.007,22.329,130412.336,2.497,52.000
0.059,0.000,0.007,24.002,-9364.344,1.013,52.000
0.051,0.024,0.013,19.456,121088.008,6.168,52.000
0.047,0.000,0.021,20.995,-55201.918,1.780,52.000
0.051,0.014,0.010,18.776,171527.406,6.020,52.000
0.041,0.000,0.013,22.116,-20456.961,-1.015,52.000
0.050,0.020,0.013,19.781,136586.750,6.739,52.000
0.051,0.004,0.011,20.932,166012.500,2.891,52.000
0.046,0.000,0.005,18.575,49570.445,1.990,52.000
0.047,0.001,0.004,20.790,89215.805,1.254,52.000
0.051,0.003,0.014,21.412,169916.188,3.083,52.000
0.048,0.014,0.013,20.641,141775.531,7.153,52.000
0.050,0.015,0.012,20.313,180671.938,8.369,52.000
0.049,0.022,0.012,19.750,170562.406,6.853,52.000
0.048,0.026,0.012,22.022,168721.625,6.522,52.000
0.059,0.001,0.008,19.267,128577.680,1.497,52.000
0.050,0.014,0.012,20.040,163021.062,8.018,52.000
0.052,0.017,0.013,19.315,150169.438,7.690,52.000
0.051,0.018,0.010,18.641,183365.969,7.417,52.000
0.059,0.001,0.013,20.773,93724.695,0.969,52.000
0.051,0.001,0.001,19.986,88863.492,1.105,52.000
0.051,0.000,0.008,24.388,-15557.594,-0.070,52.000
0.048,0.013,0.013,19.366,150715.094,7.838,52.000
0.055,0.002,0.017,20.246,127821.961,2.501,52.000
0.098,0.013,0.012,21.538,83951.211,4.011,52.000
0.052,0.010,0.012,21.406,187861.969,7.896,52.000
0.048,0.000,0.004,20.167,42933.055,0.927,52.000
0.049,0.014,0.010,17.177,156139.969,6.378,52.000
0.054,0.000,0.005,25.786,-38038.047,-0.064,52.000
0.052,0.002,0.017,21.524,128540.602,2.694,52.000
0.052,0.001,0.020,20.245,68706.148,1.852,52.000
0.046,0.002,0.011,20.775,174634.750,3.215,52.000
0.049,0.001,0.015,25.579,116491.992,0.867,52.000
0.043,0.002,0.015,20.801,131631.500,1.984,52.000
0.002,0.014,0.011,21.346,144206.250,2.930,52.000
0.002,0.012,0.011,20.874,142993.969,1.938,52.000
0.100,0.012,0.011,21.481,-59910.180,10.359,52.000
0.056,0.001,0.014,22.047,145756.125,1.809,52.000
0.051,0.010,0.014,22.449,163495.125,7.304,52.000
0.048,0.021,0.012,20.385,184128.062,6.704,52.000
0.050,0.007,0.009,18.399,160676.000,3.772,52.000
0.048,0.005,0.011,21.048,149669.906,2.710,52.000
0.042,0.001,0.010,20.595,135044.125,0.392,52.000
0.051,0.018,0.013,19.758,159511.406,7.802,52.000
0.048,0.001,0.023,18.070,40564.336,2.329,52.000
0.051,0.001,0.004,21.855,78042.414,1.568,52.000
0.050,0.005,0.011,20.023,155052.344,2.662,52.000
0.055,0.001,0.013,20.179,161477.656,2.796,52.000
0.047,0.001,0.022,21.277,53814.242,1.619,52.000
0.049,0.017,0.013,20.266,182559.750,7.906,52.000
0.054,0.002,0.018,20.045,121325.648,2.435,52.000
0.051,0.016,0.010,18.502,186735.562,7.094,52.000
0.052,0.011,0.013,22.049,172013.656,8.107,52.000
0.052,0.001,0.021,19.650,65506.867,2.047,52.000
0.052,0.024,0.013,19.295,117596.633,6.462,52.000
0.051,0.016,0.013,19.914,161148.844,7.794,52.000
0.049,0.018,0.014,20.414,145530.688,6.981,52.000
0.044,0.001,0.009,20.782,163114.594,2.993,52.000
0.050,0.004,0.013,17.023,166948.344,1.777,52.000
0.056,0.000,0.014,21.385,40006.352,-0.591,52.000
0.044,0.000,0.012,23.897,2080.445,-0.044,52.000
0.052,0.001,0.001,20.490,38588.898,0.435,52.000
0.044,0.001,0.010,21.205,143347.469,1.935,52.000
0.050,0.008,0.011,19.081,115440.992,4.090,52.000
0.051,0.010,0.013,22.794,176761.938,8.271,52.000
0.052,0.018,0.012,18.069,173744.625,8.047,52.000
0.049,0.010,0.013,21.675,165608.062,7.749,52.000
0.050,0.019,0.014,20.487,125138.414,6.295,52.000
0.041,0.000,0.012,20.891,-3911.484,-2.260,52.000
0.050,0.005,0.010,21.456,149704.875,2.586,52.000
0.042,0.001,0.006,21.137,125918.930,1.645,52.000
0.041,0.000,0.014,20.426,17697.211,-1.178,52.000
0.051,0.027,0.012,22.534,185087.125,7.681,52.000
0.049,0.018,0.012,20.337,196686.500,7.132,52.000
0.057,0.000,0.011,26.987,45011.586,-0.865,52.000
0.043,0.000,0.013,24.053,33682.305,0.236,52.000
0.050,0.021,0.014,20.222,124865.898,6.340,52.000
0.050,0.012,0.014,23.259,151791.062,7.283,52.000
0.051,0.000,0.013,28.992,1.695,0.584,52.000
0.044,0.001,0.017,24.808,113733.586,1.654,52.000
0.039,0.001,0.015,17.881,71036.727,-0.064,52.000
0.053,0.000,0.020,21.015,-40102.051,2.887,52.000
0.052,0.005,0.014,19.377,186628.406,4.694,52.000
0.057,0.000,0.005,21.301,30557.570,1.012,52.000
0.053,0.000,0.017,23.688,-45697.766,0.253,52.000
0.048,0.000,0.013,28.395,-78669.469,-2.706,52.000
0.051,0.025,0.012,18.850,137194.719,6.898,52.000
0.054,0.002,0.018,20.015,120634.055,2.471,52.000
0.098,0.013,0.012,21.110,76937.773,5.252,52.000
0.056,0.001,0.016,24.107,101281.414,0.468,52.000
0.059,0.001,0.011,17.193,119470.898,0.910,52.000
0.049,0.003,0.012,18.747,178667.844,3.221,52.000
0.048,0.001,0.010,22.025,151693.688,2.916,52.000
0.051,0.000,0.015,27.287,26645.242,0.523,52.000
0.044,0.001,0.014,19.399,147940.438,1.537,52.000
0.047,0.002,0.016,23.346,139514.875,2.936,52.000
0.045,0.001,0.007,21.330,130786.383,3.189,52.000
0.056,0.000,0.006,24.120,9859.688,1.156,52.000
0.046,0.001,0.019,21.624,115012.164,2.357,52.000
0.042,0.001,0.012,18.293,158804.438,1.637,52.000
0.050,0.001,0.004,21.073,89813.508,1.316,52.000
0.051,0.000,0.002,22.312,-22460.305,-2.140,52.000
0.045,0.001,0.011,20.783,159363.031,2.422,52.000
0.057,0.001,0.012,23.354,50221.930,1.655,52.000
0.046,0.001,0.014,25.919,51379.258,-0.887,52.000
0.050,0.018,0.011,20.049,195011.750,7.101,52.000
0.058,0.001,0.012,18.699,113607.305,1.984,52.000
0.049,0.018,0.011,20.186,199096.562,7.223,52.000
0.051,0.001,0.019,22.381,40866.820,0.809,52.000
0.052,0.000,0.007,23.611,43259.039,1.161,52.000
0.052,0.024,0.011,18.746,147137.031,6.685,52.000
0.048,0.024,0.012,20.986,173817.188,6.909,52.000
0.048,0.003,0.014,17.518,157441.469,0.616,52.000
0.048,0.000,0.010,29.371,-50157.816,1.446,52.000
0.050,0.022,0.011,19.905,157679.125,5.939,52.000
0.050,0.021,0.011,19.556,164055.938,6.279,52.000
0.049,0.024,0.011,21.033,167018.094,6.344,52.000
0.050,0.002,0.017,22.723,128647.898,3.248,52.000
0.049,0.001,0.013,21.368,131084.500,1.201,52.000
0.048,0.025,0.010,22.775,158501.469,5.974,52.000
0.053,0.001,0.020,19.583,73046.805,2.330,52.000
0.049,0.025,0.013,20.239,146776.438,6.726,52.000
0.049,0.001,0.003,22.281,-35180.906,-0.366,52.000
0.051,0.013,0.014,21.966,126847.898,6.424,52.000
0.000,0.012,0.013,25.517,-45535.559,5.077,52.000
0.049,0.014,0.010,18.102,167228.375,6.342,52.000
0.050,0.007,0.015,20.391,180172.062,6.120,52.000
0.051,0.009,0.012,19.069,150979.156,6.879,52.000
0.051,0.001,0.004,20.776,103422.430,1.876,52.000
0.056,0.001,0.005,20.256,123677.617,2.616,52.000
0.040,0.001,0.009,20.159,125707.664,-0.047,52.000
0.050,0.013,0.010,17.266,157078.531,6.199,52.000
0.054,0.001,0.018,23.427,53144.836,1.054,52.000
0.045,0.001,0.010,21.171,153997.844,2.632,52.000
0.055,0.001,0.003,20.494,98309.602,2.083,52.000
0.054,0.002,0.017,20.999,128376.539,2.403,52.000
0.053,0.000,0.019,22.770,-64615.180,0.902,52.000
0.041,0.001,0.016,21.379,65069.492,0.075,52.000
0.054,0.000,0.003,19.935,26471.438,0.938,52.000
0.054,0.001,0.004,19.798,117403.180,2.614,52.000
0.057,0.001,0.016,22.686,132041.594,1.100,52.000
0.045,0.002,0.017,23.738,131416.969,2.851,52.000
0.052,0.013,0.013,21.237,160328.625,7.599,52.000
0.049,0.012,0.012,19.651,171692.656,8.303,52.000
0.049,0.012,0.011,16.418,146635.625,7.685,52.000
0.050,0.000,0.020,20.280,-8865.945,2.509,52.000
0.049,0.024,0.013,19.669,158166.344,6.894,52.000
0.049,0.009,0.012,20.141,140895.562,6.450,52.000
0.051,0.018,0.010,18.288,178396.438,7.454,52.000
0.051,0.000,0.012,30.177,-23836.734,-0.564,52.000
0.046,0.001,0.005,20.759,113926.398,2.239,52.000
0.051,0.013,0.010,16.441,156491.062,6.514,52.000
0.043,0.001,0.012,22.238,38781.883,0.924,52.000
0.047,0.001,0.022,20.428,63210.492,2.094,52.000
0.045,0.001,0.017,23.824,128837.352,2.812,52.000
0.048,0.022,0.011,21.009,165760.469,6.529,52.000
0.055,0.001,0.004,20.146,115844.930,2.644,52.000
0.054,0.000,0.015,24.956,27090.367,-0.307,52.000
0.051,0.012,0.010,14.835,162281.406,6.764,52.000
0.048,0.005,0.013,16.277,131096.000,2.359,52.000
0.059,0.000,0.015,22.804,71802.867,-0.076,52.000
0.049,0.017,0.014,19.831,126389.555,6.322,52.000
0.051,0.007,0.011,19.403,125512.492,3.676,52.000
0.056,0.001,0.006,25.552,35218.336,0.297,52.000
0.052,0.013,0.013,20.303,156819.344,7.754,52.000
0.050,0.026,0.014,21.215,104652.992,5.722,52.000
0.043,0.001,0.017,23.709,120628.961,2.018,52.000
0.048,0.012,0.014,21.748,144434.375,7.534,52.000
0.049,0.004,0.013,16.733,155071.219,1.286,52.000
0.048,0.006,0.012,17.734,141458.969,3.847,52.000
0.050,0.004,0.010,22.443,155624.625,2.608,52.000
0.049,0.001,0.022,19.527,53870.883,2.103,52.000
0.050,0.003,0.014,19.469,168727.125,1.590,52.000
0.051,0.001,0.010,23.031,134642.219,2.248,52.000
0.051,0.002,0.011,22.734,161694.156,3.076,52.000
0.051,0.007,0.012,19.264,125856.789,3.344,52.000
0.050,0.010,0.011,17.610,137928.406,6.670,52.000
0.052,0.001,0.011,22.257,149135.906,2.624,52.000
0.052,0.019,0.013,18.074,163791.250,8.035,52.000
0.053,0.000,0.008,25.944,-10129.328,-0.112,52.000
0.051,0.024,0.011,20.518,150087.688,5.601,52.000
0.052,0.008,0.013,21.925,165003.469,6.932,52.000
0.052,0.003,0.011,22.321,161453.344,2.974,52.000
0.058,0.001,0.012,17.816,117153.789,1.286,52.000
0.055,0.001,0.008,24.325,89805.258,1.241,52.000
0.045,0.001,0.008,24.112,51818.539,2.220,52.000
0.051,0.020,0.012,18.796,164072.156,7.407,52.000
0.048,0.000,0.012,28.158,11578.773,0.940,52.000
0.052,0.007,0.012,19.427,133061.094,3.672,52.000
0.099,0.012,0.013,21.485,91879.711,2.802,52.000
0.045,0.001,0.007,23.300,111377.258,2.441,52.000
0.057,0.001,0.006,23.841,70137.805,0.646,52.000
0.001,0.013,0.011,22.093,140659.438,3.062,52.000
0.050,0.007,0.011,19.662,119644.445,3.716,52.000
0.056,0.001,0.006,21.871,115453.617,2.196,52.000
0.056,0.001,0.004,22.153,81960.883,1.808,52.000
0.041,0.001,0.016,22.115,88682.305,0.669,52.000
0.052,0.012,0.010,16.950,165047.844,6.853,52.000
0.048,0.004,0.010,22.055,158373.406,2.780,52.000
0.051,0.003,0.011,21.976,167684.906,3.097,52.000
0.047,0.001,0.002,19.614,44074.617,-0.248,52.000
0.052,0.021,0.014,18.519,128885.414,6.715,52.000
0.053,0.001,0.012,19.980,176457.906,2.661,52.000
0.047,0.000,0.003,18.443,-5982.180,3.303,52.000
0.051,0.025,0.010,20.849,148732.844,5.339,52.000
0.058,0.001,0.009,24.159,63909.008,-0.651,52.000
0.043,0.000,0.005,17.150,46769.523,3.429,52.000
0.054,0.002,0.012,21.254,157578.500,2.939,52.000
0.051,0.016,0.013,19.435,173129.250,8.406,52.000
0.057,0.000,0.006,25.626,-17504.836,0.248,52.000
0.048,0.001,0.022,19.725,33672.570,1.656,52.000
0.051,0.000,0.021,19.750,-11546.477,2.842,52.000
0.051,0.020,0.011,19.385,171825.594,6.529,52.000
0.045,0.001,0.018,25.837,16758.453,-0.497,52.000
0.052,0.005,0.014,19.768,181754.000,4.287,52.000
0.047,0.001,0.014,21.225,168846.688,1.283,52.000
0.045,0.001,0.004,18.564,128243.602,2.001,52.000
0.059,0.001,0.014,21.199,125545.602,0.601,52.000
0.002,0.011,0.013,22.853,78287.977,5.320,52.000
0.047,0.001,0.007,21.539,119752.711,3.021,52.000
0.047,0.000,0.016,28.891,-29249.773,-2.604,52.000
0.050,0.020,0.010,19.297,162584.781,6.638,52.000
0.050,0.020,0.014,20.265,124207.508,6.494,52.000
0.048,0.000,0.015,30.052,-7783.172,-2.490,52.000
0.043,0.000,0.010,20.395,-20238.125,0.512,52.000
0.048,0.014,0.013,19.271,159559.750,7.819,52.000
0.051,0.007,0.014,20.676,183679.906,6.942,52.000
0.001,0.013,0.013,23.775,103850.445,4.843,52.000
0.098,0.011,0.013,20.710,99194.852,3.368,52.000
0.050,0.012,0.013,20.395,169413.750,8.123,52.000
0.051,0.019,0.012,19.255,187609.000,7.185,52.000
0.048,0.000,0.017,25.788,-7770.102,-0.164,52.000
0.049,0.000,0.006,23.739,34069.695,1.160,52.000
0.049,0.014,0.011,18.564,169844.406,6.700,52.000
0.055,0.001,0.011,21.540,137565.219,2.027,52.000
0.045,0.001,0.019,24.109,91403.695,1.311,52.000
0.051,0.024,0.013,19.315,122309.430,6.410,52.000
0.051,0.000,0.016,24.095,4901.555,0.164,52.000
0.047,0.001,0.003,20.278,54804.977,0.573,52.000
0.048,0.007,0.013,17.023,121795.648,4.711,52.000
0.052,0.024,0.013,19.398,122802.039,6.365,52.000
0.051,0.007,0.014,20.996,180579.625,7.015,52.000
0.052,0.000,0.018,22.212,7720.586,1.073,52.000
0.050,0.008,0.015,22.047,167623.438,6.725,52.000
