X,Y,Z,Temperature_C,Pressure_Pa,V_Mag_ms,Power_W_Input
0.048,0.007,0.013,20.118,211434.500,6.978,68.000
0.049,0.013,0.013,20.305,241025.406,7.825,68.000
0.051,0.004,0.014,17.105,241916.969,5.785,68.000
0.050,0.022,0.013,20.588,261878.500,9.222,68.000
0.048,0.001,0.014,24.511,214568.312,3.982,68.000
0.051,0.013,0.013,20.966,236219.406,8.679,68.000
0.048,0.005,0.014,17.941,203054.062,6.290,68.000
0.048,0.010,0.012,21.791,223069.000,6.880,68.000
0.051,0.022,0.010,21.424,248041.969,4.974,68.000
0.046,0.001,0.016,21.936,254725.812,4.198,68.000
0.044,0.000,0.014,30.790,-30997.234,-0.212,68.000
0.055,0.001,0.010,22.051,242407.906,3.488,68.000
0.048,0.024,0.011,19.102,280579.719,6.290,68.000
0.056,0.001,0.012,23.767,200709.500,2.533,68.000
0.052,0.018,0.014,18.901,263428.344,8.392,68.000
0.051,0.001,0.021,21.371,166296.594,2.356,68.000
0.052,0.000,0.014,32.014,-69751.172,-0.676,68.000
0.044,0.001,0.020,21.496,88446.758,0.729,68.000
0.050,0.002,0.010,19.343,270807.594,5.839,68.000
0.059,0.001,0.013,21.352,185296.719,1.018,68.000
0.048,0.018,0.012,21.405,238118.562,8.854,68.000
0.048,0.009,0.011,21.444,251415.344,7.596,68.000
0.042,0.001,0.016,20.302,174383.656,2.333,68.000
0.048,0.004,0.010,19.236,265083.625,5.581,68.000
0.049,0.021,0.013,19.374,271852.906,9.513,68.000
0.049,0.018,0.012,22.219,240829.500,9.074,68.000
0.049,0.018,0.011,21.776,231358.750,7.912,68.000
0.057,0.001,0.016,20.909,215062.844,2.737,68.000
0.050,0.024,0.011,20.371,266962.281,5.754,68.000
0.001,0.013,0.013,21.166,134910.750,7.875,68.000
0.045,0.001,0.014,25.674,96613.008,1.451,68.000
0.001,0.011,0.011,19.452,182743.500,6.362,68.000
0.051,0.000,0.013,29.420,11628.586,-1.373,68.000
0.049,0.025,0.013,20.529,293033.812,8.758,68.000
0.045,0.001,0.007,25.102,23065.805,-0.248,68.000
0.053,0.000,0.012,30.139,-45236.852,-1.132,68.000
0.052,0.000,0.022,20.305,4753.094,1.576,68.000
0.048,0.001,0.003,22.287,138503.938,1.250,68.000
0.048,0.010,0.013,21.450,226921.906,6.742,68.000
0.050,0.002,0.014,19.663,239252.625,5.683,68.000
0.045,0.001,0.003,23.259,96659.898,0.029,68.000
0.051,0.009,0.013,20.088,230392.188,7.025,68.000
0.050,0.001,0.019,24.038,120293.336,1.157,68.000
0.052,0.005,0.011,18.340,285984.656,6.578,68.000
0.049,0.021,0.012,20.423,270209.844,8.577,68.000
0.059,0.000,0.015,19.863,-56399.910,1.317,68.000
0.048,0.002,0.009,19.662,242797.812,4.888,68.000
0.049,0.003,0.014,17.928,229504.562,6.189,68.000
0.050,0.000,0.023,18.632,-117649.242,5.926,68.000
0.047,0.001,0.021,21.225,181921.844,2.680,68.000
0.058,0.000,0.015,21.788,9238.422,-0.765,68.000
0.049,0.002,0.011,20.478,257566.656,6.261,68.000
0.048,0.000,0.009,26.439,-85409.367,-0.098,68.000
0.052,0.005,0.011,18.519,284464.781,6.695,68.000
0.047,0.001,0.006,22.787,178912.406,2.152,68.000
0.052,0.015,0.011,22.306,217431.594,7.803,68.000
0.047,0.001,0.017,22.572,254904.625,4.169,68.000
0.053,0.001,0.009,21.442,233916.000,4.363,68.000
0.052,0.010,0.012,21.012,231107.594,8.406,68.000
0.047,0.000,0.008,31.962,20830.562,2.751,68.000
0.050,0.014,0.014,19.697,258920.031,7.842,68.000
0.051,0.006,0.014,18.604,214229.094,6.143,68.000
0.098,0.011,0.012,18.000,211984.688,7.420,68.000
0.052,0.019,0.011,22.874,224176.625,6.413,68.000
0.054,0.000,0.022,19.039,26608.180,1.809,68.000
0.050,0.027,0.012,21.902,262764.812,6.932,68.000
0.043,0.001,0.012,25.962,72073.570,0.652,68.000
0.047,0.001,0.022,20.036,130921.398,1.723,68.000
0.041,0.000,0.008,22.308,21466.969,2.754,68.000
0.050,0.012,0.013,20.302,232371.781,7.709,68.000
0.048,0.006,0.012,20.978,229018.031,7.118,68.000
0.049,0.007,0.011,20.817,263732.125,8.070,68.000
0.043,0.001,0.005,22.029,197116.688,1.759,68.000
0.050,0.008,0.015,19.171,219551.688,5.984,68.000
0.057,0.001,0.011,21.001,236566.906,2.195,68.000
0.053,0.002,0.014,22.202,245164.250,4.036,68.000
0.046,0.000,0.020,23.599,26903.664,1.138,68.000
0.049,0.011,0.011,21.896,258037.344,8.016,68.000
0.057,0.001,0.013,25.612,63279.336,0.500,68.000
0.045,0.001,0.018,23.755,194158.812,3.104,68.000
0.048,0.011,0.011,22.365,240908.406,8.356,68.000
0.002,0.014,0.013,20.482,165418.312,8.430,68.000
0.050,0.002,0.009,19.871,253777.688,4.899,68.000
0.049,0.026,0.013,22.264,278062.031,8.481,68.000
0.049,0.011,0.013,21.136,229484.156,6.676,68.000
0.045,0.001,0.008,20.643,173737.125,2.022,68.000
0.051,0.017,0.012,22.745,220959.719,7.852,68.000
0.049,0.005,0.011,20.301,264103.688,6.934,68.000
0.047,0.001,0.002,21.978,110283.273,0.415,68.000
0.050,0.025,0.013,21.751,269492.062,8.924,68.000
0.056,0.001,0.007,22.791,175256.031,2.403,68.000
0.052,0.012,0.013,21.249,226900.250,8.732,68.000
0.047,0.001,0.014,25.595,168411.844,3.529,68.000
0.050,0.015,0.010,21.404,214976.156,8.091,68.000
0.049,0.001,0.019,24.653,109961.633,1.161,68.000
0.058,0.000,0.007,19.614,-60169.422,3.122,68.000
0.051,0.022,0.011,21.386,246460.562,5.226,68.000
0.049,0.023,0.014,19.973,284253.750,9.350,68.000
0.051,0.026,0.013,23.131,260435.344,8.871,68.000
0.050,0.014,0.011,22.004,224590.625,8.459,68.000
0.061,0.001,0.013,17.929,212721.125,1.287,68.000
0.049,0.004,0.011,20.677,257009.969,6.393,68.000
0.049,0.007,0.014,18.607,221393.688,6.185,68.000
0.051,0.002,0.018,22.147,244648.781,3.274,68.000
0.047,0.001,0.019,22.133,218071.969,3.469,68.000
0.051,0.020,0.013,21.081,232539.188,8.832,68.000
0.052,0.000,0.007,24.361,-10638.797,-0.347,68.000
0.056,0.000,0.017,22.523,15705.062,-0.250,68.000
0.052,0.009,0.011,20.462,253845.688,8.590,68.000
0.051,0.022,0.010,20.418,262163.531,4.809,68.000
0.041,0.001,0.008,21.212,150880.500,1.338,68.000
0.046,0.000,0.010,29.664,-26644.094,1.998,68.000
0.055,0.001,0.010,23.579,207853.125,2.426,68.000
0.050,0.008,0.011,21.092,256702.875,8.456,68.000
0.050,0.025,0.014,21.444,274907.938,9.430,68.000
0.059,0.001,0.009,20.509,211163.625,1.315,68.000
0.050,0.007,0.012,20.325,260363.031,8.039,68.000
0.059,0.000,0.011,22.714,59355.023,1.481,68.000
0.052,0.001,0.022,22.789,58451.227,0.162,68.000
0.055,0.001,0.009,22.025,234598.719,3.584,68.000
0.002,0.012,0.012,20.767,185952.250,7.030,68.000
0.049,0.013,0.014,19.727,243350.000,7.814,68.000
0.042,0.000,0.016,23.072,36005.133,-1.193,68.000
0.051,0.011,0.014,18.842,237605.250,6.684,68.000
0.045,0.000,0.020,23.102,21365.078,-0.680,68.000
0.057,0.000,0.006,23.407,-68738.094,2.429,68.000
0.051,0.027,0.014,24.332,208959.406,8.404,68.000
0.044,0.002,0.012,20.477,221697.562,5.227,68.000
0.050,0.026,0.014,22.720,276101.875,9.677,68.000
0.051,0.000,0.007,23.705,-26129.758,0.835,68.000
0.059,0.001,0.015,21.211,80276.602,1.351,68.000
0.040,0.001,0.017,17.776,177135.688,4.452,68.000
0.050,0.002,0.016,22.204,285339.281,4.363,68.000
0.057,0.001,0.017,20.409,207738.688,2.297,68.000
0.058,0.001,0.008,21.311,163142.031,1.476,68.000
0.053,0.000,0.019,24.036,-27537.133,1.703,68.000
0.045,0.002,0.008,19.118,211574.438,2.458,68.000
0.051,0.018,0.013,21.450,242500.844,8.029,68.000
0.050,0.001,0.006,24.709,100146.914,0.744,68.000
0.049,0.002,0.010,19.619,255705.688,5.670,68.000
0.050,0.011,0.013,20.064,233692.844,6.821,68.000
0.058,0.001,0.015,24.272,55222.289,1.478,68.000
0.051,0.018,0.010,22.307,232052.188,6.524,68.000
0.052,0.001,0.018,23.253,213790.875,2.863,68.000
0.049,0.022,0.013,20.225,280014.625,8.627,68.000
0.046,0.000,0.002,22.565,29811.008,-0.384,68.000
0.050,0.001,0.022,20.471,157072.656,1.976,68.000
0.049,0.021,0.014,19.285,275500.469,9.533,68.000
0.050,0.014,0.011,22.050,225941.219,8.534,68.000
0.052,0.013,0.011,20.942,228499.219,8.463,68.000
0.045,0.001,0.010,20.385,184309.875,3.977,68.000
0.053,0.001,0.020,22.027,158407.969,1.872,68.000
0.044,0.000,0.007,22.364,2211.211,1.545,68.000
0.045,0.001,0.022,20.164,185099.531,2.952,68.000
0.050,0.001,0.020,21.323,185477.844,2.923,68.000
0.048,0.018,0.012,21.742,231160.375,9.227,68.000
0.054,0.001,0.007,22.487,195502.281,2.474,68.000
0.098,0.013,0.013,21.762,184479.219,6.980,68.000
0.050,0.018,0.013,21.034,245601.938,8.832,68.000
0.049,0.020,0.012,21.332,251888.062,8.444,68.000
0.100,0.011,0.012,17.594,-8316.172,9.335,68.000
0.052,0.003,0.011,19.057,282157.688,6.386,68.000
0.049,0.023,0.010,19.260,279791.469,5.771,68.000
0.048,0.010,0.011,22.256,240964.500,8.100,68.000
0.049,0.022,0.014,19.923,278239.906,9.432,68.000
0.052,0.009,0.013,20.598,220777.469,7.724,68.000
0.053,0.001,0.012,28.213,123305.305,2.042,68.000
0.055,0.001,0.005,24.062,85015.586,1.951,68.000
0.055,0.000,0.003,25.978,-227820.938,-2.092,68.000
0.057,0.000,0.010,22.702,19.094,1.812,68.000
0.050,0.022,0.011,20.895,253266.375,6.465,68.000
0.001,0.011,0.012,21.199,161001.469,6.721,68.000
0.051,0.022,0.013,21.511,240261.406,9.086,68.000
0.002,0.012,0.012,21.054,174360.219,7.423,68.000
0.059,0.001,0.015,18.522,179231.531,2.056,68.000
0.051,0.019,0.013,19.849,250928.500,8.745,68.000
0.049,0.022,0.012,20.944,265916.250,7.759,68.000
0.051,0.019,0.010,22.104,248973.281,6.183,68.000
0.053,0.001,0.013,23.502,263761.438,4.477,68.000
0.045,0.000,0.013,28.822,-49092.281,0.627,68.000
0.046,0.001,0.015,28.309,81950.664,0.543,68.000
0.046,0.001,0.018,25.079,175526.312,2.821,68.000
0.041,0.001,0.009,20.597,135255.375,1.182,68.000
0.058,0.001,0.010,20.846,221270.844,1.539,68.000
0.050,0.001,0.012,24.248,209976.312,4.683,68.000
0.050,0.025,0.011,19.701,273136.094,5.551,68.000
0.051,0.011,0.010,20.707,276147.062,7.461,68.000
0.041,0.001,0.008,20.579,168153.062,1.767,68.000
0.048,0.025,0.012,20.073,292871.219,6.466,68.000
0.058,0.001,0.007,20.606,185361.875,2.876,68.000
0.052,0.001,0.006,24.289,91150.211,0.909,68.000
0.047,0.001,0.005,23.016,156525.156,1.793,68.000
0.052,0.002,0.015,22.235,261581.375,4.108,68.000
0.050,0.002,0.018,22.048,255230.156,3.565,68.000
0.048,0.010,0.012,21.565,228240.000,7.054,68.000
0.053,0.002,0.011,20.310,273628.406,5.381,68.000
0.049,0.002,0.014,19.441,233974.219,5.481,68.000
0.050,0.007,0.010,18.951,273725.500,6.608,68.000
0.050,0.009,0.011,21.031,260014.812,8.284,68.000
0.057,0.000,0.009,23.451,-37474.031,2.593,68.000
0.055,0.001,0.014,24.509,182738.688,1.777,68.000
0.042,0.001,0.014,20.061,135839.000,1.148,68.000
0.048,0.015,0.012,21.363,228945.125,8.862,68.000
0.048,0.018,0.011,21.672,229955.500,8.070,68.000
0.045,0.000,0.009,23.981,-25625.531,2.089,68.000
0.051,0.014,0.013,21.206,241738.750,8.530,68.000
0.059,0.001,0.006,20.338,166430.438,3.841,68.000
0.044,0.001,0.003,21.522,188954.812,1.214,68.000
0.044,0.000,0.006,21.583,-9918.992,-1.195,68.000
0.048,0.001,0.018,24.292,191692.062,2.943,68.000
0.051,0.009,0.011,20.393,263098.438,8.168,68.000
0.100,0.013,0.011,22.873,-33509.680,11.888,68.000
0.053,0.001,0.012,23.462,267044.375,4.480,68.000
0.055,0.000,0.014,25.067,-4740.359,1.260,68.000
0.053,0.002,0.013,21.724,262355.312,4.808,68.000
0.057,0.001,0.004,21.815,108945.148,3.510,68.000
0.043,0.000,0.019,22.384,29354.102,1.702,68.000
0.052,0.002,0.014,21.502,250357.344,4.283,68.000
0.042,0.001,0.010,19.159,184037.562,3.140,68.000
0.055,0.001,0.015,22.757,192232.750,2.100,68.000
0.049,0.003,0.014,17.433,225875.656,6.256,68.000
0.060,0.001,0.013,18.480,240377.250,1.955,68.000
0.050,0.021,0.012,21.009,251762.250,8.301,68.000
0.051,0.026,0.012,23.217,248372.188,7.818,68.000
0.052,0.022,0.012,22.515,227485.844,7.487,68.000
0.052,0.000,0.013,29.965,-21427.641,1.473,68.000
0.041,0.001,0.008,23.480,66303.742,0.571,68.000
0.050,0.003,0.010,19.101,277884.594,5.973,68.000
0.050,0.011,0.011,21.954,243319.562,8.513,68.000
0.051,0.023,0.014,21.698,246457.844,9.460,68.000
0.098,0.012,0.012,20.352,198919.844,7.629,68.000
0.052,0.001,0.018,23.667,179320.000,2.230,68.000
0.046,0.001,0.007,23.957,93604.367,0.705,68.000
0.048,0.000,0.013,32.255,-11789.742,0.421,68.000
0.051,0.002,0.018,22.096,264631.875,3.774,68.000
0.048,0.008,0.014,19.697,228179.438,6.246,68.000
0.049,0.025,0.013,20.705,291033.531,8.369,68.000
0.052,0.027,0.013,27.462,192186.188,8.363,68.000
0.049,0.025,0.014,21.070,289908.188,9.621,68.000
0.044,0.001,0.010,24.091,78165.523,1.407,68.000
0.044,0.002,0.014,19.608,210523.750,4.543,68.000
0.100,0.011,0.012,17.285,41682.727,8.846,68.000
0.048,0.001,0.006,21.416,194186.344,2.970,68.000
0.047,0.000,0.006,21.825,-5337.250,-0.394,68.000
0.044,0.001,0.019,22.267,206391.562,3.245,68.000
0.048,0.007,0.013,20.146,216044.031,7.182,68.000
0.039,0.001,0.011,19.909,150023.562,1.484,68.000
0.057,0.000,0.015,25.287,15027.641,-0.158,68.000
0.100,0.013,0.012,22.109,-51387.234,9.379,68.000
0.052,0.001,0.022,21.291,126978.117,0.960,68.000
0.051,0.020,0.011,22.232,237179.562,6.110,68.000
0.051,0.007,0.014,19.521,211204.312,6.187,68.000
0.057,0.001,0.007,21.718,182447.719,2.247,68.000
0.051,0.002,0.012,19.885,264430.969,6.241,68.000
0.048,0.001,0.008,22.764,164158.469,1.942,68.000
0.051,0.018,0.014,18.492,270731.062,7.901,68.000
0.059,0.001,0.010,20.915,194278.094,0.774,68.000
0.050,0.018,0.010,21.829,232064.812,6.641,68.000
0.053,0.001,0.006,21.414,179680.844,2.343,68.000
0.044,0.001,0.018,21.294,229419.625,3.786,68.000
0.051,0.023,0.011,21.326,250745.062,5.302,68.000
0.051,0.012,0.012,21.164,232940.500,8.864,68.000
0.051,0.022,0.011,21.967,238842.875,5.370,68.000
0.051,0.002,0.006,20.797,180508.031,2.812,68.000
0.051,0.023,0.014,21.158,258163.688,9.451,68.000
0.057,0.001,0.009,22.540,180335.375,0.974,68.000
0.050,0.001,0.001,21.604,103937.398,1.229,68.000
0.051,0.026,0.012,23.498,252712.469,8.144,68.000
0.044,0.002,0.007,19.235,211580.000,2.429,68.000
0.051,0.009,0.011,20.941,252771.875,8.627,68.000
0.051,0.007,0.011,19.108,266495.875,7.565,68.000
0.052,0.007,0.011,19.612,262300.469,8.157,68.000
0.052,0.008,0.010,19.099,271277.094,7.772,68.000
0.047,0.000,0.014,28.134,-29262.812,0.643,68.000
0.048,0.009,0.012,21.911,221250.438,7.029,68.000
0.048,0.025,0.011,19.513,288299.250,6.185,68.000
0.049,0.022,0.013,20.024,268213.719,9.084,68.000
0.051,0.001,0.013,32.474,24279.656,1.002,68.000
0.051,0.010,0.012,21.343,244816.219,8.456,68.000
0.099,0.013,0.011,21.341,113761.820,6.620,68.000
0.052,0.013,0.011,21.582,240181.969,7.914,68.000
0.044,0.000,0.021,22.036,-21878.930,-0.314,68.000
0.051,0.024,0.014,21.600,262882.688,9.478,68.000
0.041,0.000,0.015,21.403,10350.109,1.706,68.000
0.049,0.001,0.020,21.733,178852.344,2.677,68.000
0.049,0.014,0.010,22.441,229042.375,8.180,68.000
0.041,0.001,0.014,20.702,137398.844,1.674,68.000
0.051,0.013,0.010,21.254,253732.844,7.509,68.000
0.002,0.012,0.011,18.800,217021.969,6.067,68.000
0.060,0.001,0.011,18.774,231677.844,2.068,68.000
0.051,0.005,0.010,18.226,295031.000,5.969,68.000
0.050,0.000,0.010,32.845,-28503.859,1.690,68.000
0.050,0.015,0.013,21.469,244554.406,8.278,68.000
0.049,0.023,0.012,20.380,279686.219,7.354,68.000
0.047,0.000,0.015,31.780,18702.602,-0.239,68.000
0.048,0.000,0.009,33.397,-31796.078,1.406,68.000
0.043,0.001,0.006,22.128,192286.344,1.822,68.000
0.051,0.020,0.012,22.163,236378.156,7.620,68.000
0.048,0.020,0.011,20.112,273215.469,7.497,68.000
0.048,0.020,0.013,19.795,267264.656,9.707,68.000
0.054,0.000,0.005,23.077,-29060.086,0.555,68.000
0.048,0.002,0.018,21.843,254126.375,3.851,68.000
0.060,0.001,0.011,20.039,212718.344,1.430,68.000
0.054,0.001,0.016,23.445,208608.250,2.403,68.000
0.046,0.001,0.008,20.857,185592.938,2.382,68.000
0.050,0.008,0.011,20.880,262578.594,8.250,68.000
0.045,0.001,0.012,29.760,-20034.555,-0.806,68.000
0.043,0.001,0.014,22.258,177875.188,3.040,68.000
0.049,0.025,0.013,21.383,283532.625,9.018,68.000
0.042,0.000,0.011,26.048,-12543.844,1.515,68.000
0.049,0.004,0.013,17.848,223368.844,6.562,68.000
0.003,0.012,0.012,19.814,197965.625,6.728,68.000
0.058,0.001,0.014,21.713,132768.375,1.113,68.000
0.053,0.001,0.021,21.025,167112.719,2.068,68.000
0.059,0.000,0.006,20.545,-19931.047,4.890,68.000
0.048,0.010,0.012,22.442,232598.750,7.871,68.000
0.048,0.023,0.012,20.134,287550.781,8.123,68.000
0.054,0.000,0.012,29.156,-15156.797,-0.335,68.000
0.043,0.001,0.019,20.872,96426.758,1.232,68.000
0.059,0.000,0.010,18.538,-29989.289,1.003,68.000
0.050,0.024,0.011,19.837,262796.906,5.171,68.000
0.050,0.003,0.010,19.426,273682.031,5.965,68.000
0.058,0.000,0.013,20.227,13188.828,2.505,68.000
0.051,0.013,0.011,20.939,234131.781,8.721,68.000
0.051,0.007,0.011,19.953,263998.594,7.938,68.000
0.052,0.026,0.011,23.030,241607.938,7.104,68.000
0.050,0.019,0.012,21.908,236356.656,8.820,68.000
0.049,0.023,0.013,20.631,275970.375,8.834,68.000
0.043,0.000,0.011,22.859,-60978.746,2.493,68.000
0.052,0.008,0.010,19.182,271425.219,7.857,68.000
0.048,0.021,0.011,19.960,277938.844,7.224,68.000
0.049,0.001,0.021,21.928,164176.875,2.207,68.000
0.047,0.000,0.019,26.290,61071.789,0.385,68.000
0.098,0.013,0.013,23.511,168418.531,6.073,68.000
0.048,0.001,0.014,27.101,139527.594,2.129,68.000
0.048,0.001,0.009,22.343,180679.625,2.872,68.000
0.049,0.002,0.010,19.778,257916.281,5.765,68.000
0.049,0.011,0.010,22.005,267363.438,7.636,68.000
0.052,0.000,0.003,22.281,-74692.922,-0.828,68.000
0.049,0.012,0.013,20.040,236315.094,6.809,68.000
0.051,0.009,0.013,20.606,229451.406,7.633,68.000
0.044,0.002,0.015,19.816,229319.969,4.068,68.000
0.049,0.000,0.017,26.696,40750.789,0.063,68.000
0.003,0.012,0.011,19.308,208512.438,6.202,68.000
0.048,0.011,0.013,21.376,229113.438,6.981,68.000
0.044,0.001,0.007,20.858,179224.062,1.728,68.000
0.050,0.001,0.006,22.515,167620.250,2.245,68.000
0.047,0.001,0.007,21.589,189095.125,2.515,68.000
0.050,0.014,0.014,18.649,261023.062,7.595,68.000
0.049,0.006,0.010,18.980,276508.219,5.806,68.000
0.052,0.002,0.012,20.426,272346.406,5.293,68.000
0.051,0.020,0.013,20.326,241749.031,8.821,68.000
0.048,0.010,0.013,21.212,226845.094,6.274,68.000
0.051,0.002,0.015,21.619,255203.500,4.339,68.000
0.043,0.000,0.008,20.746,-23504.961,-1.621,68.000
0.052,0.009,0.010,19.773,269808.094,7.895,68.000
0.052,0.000,0.020,22.333,3720.180,1.099,68.000
0.049,0.000,0.006,21.217,40426.523,-0.268,68.000
0.050,0.013,0.013,20.701,243650.188,8.194,68.000
0.048,0.000,0.002,22.099,27126.133,0.443,68.000
0.055,0.000,0.013,27.538,-55148.828,1.463,68.000
0.051,0.000,0.012,30.761,-46329.926,1.375,68.000
0.051,0.014,0.012,21.423,223368.875,8.282,68.000
0.057,0.001,0.016,20.590,183426.625,2.110,68.000
0.054,0.001,0.004,24.142,55860.117,1.603,68.000
0.049,0.026,0.011,21.323,252403.406,5.489,68.000
0.043,0.001,0.014,20.190,210265.969,4.556,68.000
0.049,0.000,0.017,26.790,106601.898,0.971,68.000
0.055,0.000,0.003,22.517,-145579.406,0.734,68.000
0.051,0.000,0.011,29.558,27530.570,2.344,68.000
0.056,0.001,0.006,21.517,170597.375,3.127,68.000
0.051,0.000,0.006,24.073,11480.266,1.517,68.000
0.053,0.002,0.013,22.278,260470.594,4.699,68.000
0.050,0.010,0.015,18.711,229668.781,6.265,68.000
0.059,0.001,0.012,20.310,219694.125,1.361,68.000
0.052,0.001,0.011,30.110,29659.805,1.037,68.000
0.057,0.000,0.012,21.961,-95535.219,1.853,68.000
0.049,0.027,0.010,20.056,237652.094,5.430,68.000
0.049,0.006,0.014,17.861,213024.156,6.208,68.000
0.002,0.012,0.013,20.956,163835.188,7.511,68.000
0.054,0.001,0.012,22.882,268204.375,4.519,68.000
0.042,0.001,0.006,21.187,199394.156,2.006,68.000
0.051,0.012,0.013,21.078,228302.344,8.392,68.000
0.045,0.000,0.011,27.356,-13675.352,-0.788,68.000
0.051,0.009,0.014,19.723,222532.156,6.780,68.000
0.051,0.000,0.021,23.333,28059.836,-1.680,68.000
0.049,0.018,0.010,21.331,231392.906,7.281,68.000
0.040,0.001,0.012,22.301,111862.742,0.418,68.000
0.056,0.001,0.016,21.361,206227.125,2.488,68.000
0.048,0.013,0.011,21.971,232375.469,9.004,68.000
0.056,0.001,0.006,21.808,163688.938,3.130,68.000
0.058,0.000,0.014,24.339,18047.930,0.064,68.000
0.051,0.023,0.010,20.401,259846.781,4.669,68.000
0.041,0.001,0.014,17.724,189791.219,3.535,68.000
0.049,0.009,0.012,21.851,231039.438,7.765,68.000
0.051,0.003,0.012,19.376,268635.375,6.338,68.000
0.044,0.000,0.004,21.474,69584.305,0.573,68.000
0.044,0.001,0.014,21.611,208341.875,4.144,68.000
0.002,0.011,0.012,20.085,189275.875,6.261,68.000
0.043,0.001,0.012,26.041,71411.586,0.155,68.000
0.048,0.027,0.012,28.352,129956.008,8.291,68.000
0.049,0.014,0.012,21.951,224394.688,9.126,68.000
0.048,0.014,0.013,20.362,253794.281,8.245,68.000
0.047,0.000,0.011,30.703,-75256.703,0.591,68.000
0.051,0.008,0.012,20.660,254244.125,8.486,68.000
0.049,0.021,0.012,20.908,259672.250,7.245,68.000
0.050,0.023,0.011,20.184,258488.781,5.432,68.000
0.057,0.000,0.005,23.689,6482.648,4.690,68.000
0.047,0.000,0.019,26.480,67443.852,0.009,68.000
0.048,0.013,0.014,19.589,239184.156,6.932,68.000
0.050,0.021,0.013,20.549,254974.531,8.727,68.000
0.051,0.012,0.012,21.155,233727.375,8.757,68.000
0.048,0.026,0.010,18.783,283777.062,6.239,68.000
0.051,0.024,0.014,21.113,265750.344,9.514,68.000
0.052,0.011,0.010,20.518,267980.656,7.695,68.000
0.048,0.000,0.013,31.404,-8853.719,1.041,68.000
0.049,0.020,0.011,20.589,256062.781,7.653,68.000
0.052,0.016,0.012,22.805,231422.188,7.510,68.000
0.050,0.021,0.013,20.021,259038.500,9.177,68.000
0.039,0.001,0.014,19.241,138185.562,2.617,68.000
0.051,0.020,0.010,21.784,246663.125,6.200,68.000
0.050,0.001,0.020,22.085,197472.625,3.030,68.000
0.046,0.001,0.007,20.400,208465.625,2.545,68.000
0.051,0.001,0.008,21.839,215235.750,2.978,68.000
0.055,0.001,0.012,22.890,267327.125,3.774,68.000
0.048,0.007,0.013,19.680,207884.219,6.514,68.000
0.055,0.000,0.007,24.471,-15632.039,2.379,68.000
0.048,0.001,0.020,21.269,198488.531,2.912,68.000
0.048,0.003,0.012,20.523,210901.625,5.889,68.000
0.048,0.025,0.012,20.770,297845.906,7.315,68.000
0.057,0.001,0.012,26.097,76036.633,1.119,68.000
0.050,0.003,0.010,19.325,275636.438,6.000,68.000
0.044,0.000,0.011,27.052,19148.875,1.106,68.000
0.059,0.001,0.013,25.032,4749.367,1.212,68.000
0.048,0.005,0.011,19.728,253739.531,6.129,68.000
0.048,0.002,0.010,19.827,249753.281,5.615,68.000
0.051,0.000,0.020,24.767,42325.711,-0.151,68.000
0.048,0.000,0.018,27.586,56610.430,-0.257,68.000
0.050,0.014,0.012,21.414,227489.250,8.627,68.000
0.050,0.011,0.012,21.760,234114.344,8.010,68.000
0.047,0.000,0.005,22.421,122227.789,1.106,68.000
0.047,0.000,0.006,24.950,19110.328,-1.658,68.000
0.051,0.022,0.011,22.272,231096.250,5.928,68.000
0.050,0.019,0.014,17.909,277987.938,8.574,68.000
0.050,0.014,0.011,21.852,222794.688,8.607,68.000
0.052,0.002,0.014,21.686,244608.625,4.200,68.000
0.056,0.001,0.011,21.271,234070.594,2.588,68.000
0.049,0.016,0.010,22.131,209894.031,8.162,68.000
0.048,0.000,0.020,23.517,89499.430,0.971,68.000
0.054,0.002,0.006,21.090,181183.000,2.668,68.000
0.050,0.008,0.009,19.396,276977.969,6.623,68.000
0.043,0.001,0.016,22.505,131308.906,1.023,68.000
0.000,0.012,0.013,23.779,-82341.977,11.719,68.000
0.048,0.002,0.010,19.853,253946.438,5.903,68.000
0.042,0.001,0.019,19.678,197381.031,3.628,68.000
0.048,0.021,0.011,19.971,272236.000,7.691,68.000
0.049,0.006,0.009,18.745,281757.250,5.620,68.000
0.052,0.005,0.011,18.912,275487.062,6.946,68.000
0.060,0.001,0.015,17.976,161215.000,1.239,68.000
0.049,0.004,0.012,20.924,247020.688,6.283,68.000
0.045,0.000,0.010,33.361,-57767.516,1.322,68.000
0.046,0.000,0.004,23.604,58001.523,-0.182,68.000
0.043,0.001,0.005,22.060,197929.938,1.923,68.000
0.049,0.011,0.013,21.010,230740.406,7.056,68.000
0.057,0.001,0.005,22.086,140382.125,3.247,68.000
0.052,0.015,0.012,22.299,220067.750,7.883,68.000
0.049,0.010,0.010,21.950,273362.062,7.508,68.000
0.000,0.011,0.012,29.432,-10837.406,8.708,68.000
0.051,0.008,0.013,20.147,232565.406,7.395,68.000
0.098,0.012,0.010,17.072,210968.812,8.714,68.000
0.055,0.001,0.007,22.589,169762.188,2.402,68.000
0.048,0.005,0.012,20.716,223350.156,6.044,68.000
0.048,0.001,0.010,21.307,206399.656,4.540,68.000
0.046,0.001,0.005,24.080,84653.602,0.158,68.000
0.050,0.014,0.012,21.361,237885.219,8.650,68.000
0.041,0.001,0.009,24.986,-13478.859,-0.972,68.000
0.052,0.001,0.014,23.122,244474.625,4.137,68.000
0.051,0.003,0.014,17.980,240050.500,5.269,68.000
