X,Y,Z,Temperature_C,Pressure_Pa,V_Mag_ms,Power_W_Input
0.043,0.000,0.018,20.973,14027.023,-1.149,60.000
0.049,0.015,0.012,20.168,133738.969,6.274,60.000
0.053,0.001,0.021,19.286,60865.430,0.099,60.000
0.048,0.021,0.012,18.441,137955.000,6.501,60.000
0.048,0.002,0.012,22.328,183254.938,3.782,60.000
0.050,0.023,0.014,18.725,87339.945,5.570,60.000
0.051,0.019,0.013,20.345,116272.805,6.055,60.000
0.050,0.016,0.014,19.351,99682.961,5.476,60.000
0.050,0.000,0.006,24.258,-12410.156,-0.466,60.000
0.058,0.000,0.011,19.797,54331.008,-0.702,60.000
0.051,0.024,0.012,19.322,105135.586,6.403,60.000
0.002,0.012,0.010,19.983,116384.805,3.330,60.000
0.049,0.000,0.017,27.742,15547.211,-1.790,60.000
0.050,0.007,0.014,22.517,98745.008,3.303,60.000
0.050,0.000,0.013,34.204,-57647.031,-0.421,60.000
0.059,0.000,0.017,20.242,-8855.898,0.193,60.000
0.048,0.018,0.012,18.681,140851.250,7.146,60.000
0.051,0.005,0.010,20.414,128421.258,1.832,60.000
0.045,0.001,0.016,25.774,23805.352,-1.875,60.000
0.051,0.014,0.011,23.000,149722.375,6.050,60.000
0.053,0.000,0.008,26.943,16078.078,0.144,60.000
0.054,0.002,0.008,22.009,109692.367,1.424,60.000
0.050,0.022,0.012,19.049,120655.414,6.096,60.000
0.048,0.001,0.016,23.908,136547.281,0.254,60.000
0.050,0.003,0.015,23.122,148864.719,3.535,60.000
0.000,0.013,0.013,18.911,-18870.531,10.040,60.000
0.048,0.006,0.010,20.662,127657.586,4.291,60.000
0.050,0.019,0.011,19.241,114558.211,6.704,60.000
0.056,0.002,0.015,23.760,131899.125,-0.629,60.000
0.050,0.000,0.021,19.999,-1709.016,0.798,60.000
0.052,0.016,0.011,19.607,110120.211,6.465,60.000
0.050,0.021,0.013,19.433,120283.461,5.969,60.000
0.059,0.001,0.016,21.700,81217.789,-0.534,60.000
0.046,0.001,0.015,22.522,137047.812,0.324,60.000
0.053,0.001,0.018,22.361,102511.945,0.259,60.000
0.050,0.020,0.012,19.490,128559.633,6.381,60.000
0.059,0.001,0.017,19.712,107062.039,-0.151,60.000
0.049,0.022,0.014,18.980,111729.227,5.898,60.000
0.050,0.001,0.022,18.536,85124.680,1.045,60.000
0.057,0.001,0.006,24.142,34242.367,0.546,60.000
0.048,0.001,0.010,22.473,110899.758,1.125,60.000
0.042,0.000,0.006,20.378,48126.633,2.464,60.000
0.041,0.001,0.015,23.092,-12898.922,-1.396,60.000
0.051,0.022,0.013,19.363,110950.680,5.915,60.000
0.049,0.000,0.013,32.655,-6439.688,-0.811,60.000
0.050,0.024,0.013,19.102,98264.680,5.795,60.000
0.051,0.001,0.017,25.846,107790.148,-0.309,60.000
0.048,0.010,0.014,17.371,100239.461,3.948,60.000
0.051,0.009,0.011,19.696,95956.227,4.595,60.000
0.047,0.001,0.010,22.855,102251.633,1.161,60.000
0.043,0.000,0.006,21.250,18638.797,1.549,60.000
0.049,0.018,0.014,18.462,96688.070,5.435,60.000
0.051,0.025,0.010,21.175,109317.367,5.675,60.000
0.048,0.016,0.011,19.603,156855.719,6.460,60.000
0.048,0.001,0.020,19.675,109415.992,0.959,60.000
0.046,0.000,0.015,28.445,-17302.266,0.472,60.000
0.059,0.001,0.012,20.422,101426.914,-0.791,60.000
0.098,0.012,0.012,21.069,72943.070,4.799,60.000
0.042,0.000,0.011,24.332,-13481.469,-1.817,60.000
0.049,0.022,0.010,19.928,108465.227,6.313,60.000
0.045,0.001,0.010,24.623,84343.914,1.343,60.000
0.056,0.000,0.007,23.554,3412.930,-1.369,60.000
0.047,0.000,0.011,30.784,-35920.836,-0.437,60.000
0.044,0.001,0.014,25.315,53572.258,-1.486,60.000
0.045,0.001,0.015,26.408,45501.398,-1.818,60.000
0.053,0.000,0.020,19.297,-23899.438,0.777,60.000
0.050,0.025,0.010,21.279,103173.617,5.774,60.000
0.049,0.023,0.013,19.311,120351.117,6.228,60.000
0.057,0.001,0.012,20.463,132812.844,1.291,60.000
0.049,0.020,0.013,19.443,113923.711,5.735,60.000
0.046,0.000,0.016,28.006,-24785.008,-3.067,60.000
0.050,0.001,0.016,27.054,114281.648,-0.570,60.000
0.059,0.001,0.014,18.831,142071.625,-0.601,60.000
0.058,0.000,0.019,20.138,32213.508,1.538,60.000
0.044,0.001,0.004,22.211,107341.773,0.559,60.000
0.052,0.023,0.012,19.063,104679.445,6.244,60.000
0.054,0.001,0.011,25.059,86404.789,-0.307,60.000
0.048,0.001,0.004,23.593,-2956.977,-1.709,60.000
0.051,0.011,0.010,20.343,112644.773,3.505,60.000
0.052,0.000,0.021,19.295,4303.328,2.263,60.000
0.048,0.001,0.011,24.831,103362.148,1.296,60.000
0.051,0.009,0.014,21.739,79060.070,3.446,60.000
0.046,0.001,0.014,24.800,78930.273,-0.872,60.000
0.052,0.024,0.012,19.167,97434.773,6.222,60.000
0.051,0.012,0.011,24.186,150146.250,4.456,60.000
0.048,0.008,0.012,17.233,88134.055,4.786,60.000
0.053,0.000,0.006,23.388,37856.852,1.395,60.000
0.048,0.022,0.011,19.580,123218.555,6.608,60.000
0.098,0.013,0.013,22.883,55431.211,2.186,60.000
0.051,0.003,0.015,23.804,142483.906,3.735,60.000
0.050,0.017,0.012,19.820,126122.664,7.032,60.000
0.052,0.008,0.012,21.072,108844.555,3.915,60.000
0.051,0.019,0.014,20.152,97139.805,5.227,60.000
0.053,0.002,0.006,22.202,92794.617,1.254,60.000
0.051,0.006,0.013,21.399,96292.164,2.880,60.000
0.003,0.012,0.011,20.896,116539.523,3.865,60.000
0.053,0.001,0.006,23.968,37666.273,-0.558,60.000
0.050,0.001,0.012,25.607,142101.031,1.735,60.000
0.050,0.001,0.012,30.342,78378.008,0.597,60.000
0.057,0.001,0.012,23.562,59549.445,0.054,60.000
0.045,0.000,0.005,23.015,76321.555,2.831,60.000
0.049,0.010,0.011,20.121,100949.555,4.803,60.000
0.046,0.002,0.012,21.746,173882.219,3.322,60.000
0.050,0.003,0.013,22.967,161515.750,3.173,60.000
0.051,0.001,0.009,25.085,56088.695,-0.050,60.000
0.048,0.009,0.013,16.314,101621.258,3.424,60.000
0.049,0.000,0.018,26.636,-18942.516,-1.852,60.000
0.047,0.001,0.010,28.333,-19861.906,0.269,60.000
0.049,0.011,0.010,20.310,116902.273,3.918,60.000
0.001,0.013,0.012,22.949,119987.039,4.103,60.000
0.043,0.001,0.018,17.994,98993.789,0.886,60.000
0.050,0.002,0.009,20.660,122607.445,1.401,60.000
0.053,0.000,0.006,22.945,21057.344,0.215,60.000
0.050,0.007,0.010,19.591,120761.039,4.120,60.000
0.048,0.002,0.014,21.835,178284.125,2.068,60.000
0.051,0.006,0.010,19.952,127170.258,3.077,60.000
0.050,0.005,0.012,20.668,133310.500,3.591,60.000
0.048,0.009,0.010,19.731,109976.086,5.326,60.000
0.051,0.022,0.013,19.050,98585.789,5.585,60.000
0.099,0.011,0.012,21.967,1203.891,3.056,60.000
0.058,0.001,0.016,23.349,97558.148,-1.068,60.000
0.050,0.001,0.018,22.408,119973.180,0.657,60.000
0.048,0.004,0.012,20.123,161281.188,3.716,60.000
0.059,0.001,0.009,20.637,106888.648,-0.265,60.000
0.041,0.000,0.017,22.574,-7378.641,-0.239,60.000
0.049,0.024,0.014,18.893,100289.836,5.999,60.000
0.048,0.009,0.010,19.975,101113.914,5.478,60.000
0.002,0.012,0.013,23.062,93467.836,3.856,60.000
0.050,0.009,0.010,19.765,109110.414,4.547,60.000
0.042,0.001,0.005,22.850,92958.117,0.645,60.000
0.051,0.012,0.011,23.615,127780.055,4.117,60.000
0.050,0.019,0.013,19.855,109716.305,5.823,60.000
0.047,0.001,0.002,22.436,14321.078,-1.384,60.000
0.055,0.002,0.007,21.853,101408.211,1.827,60.000
0.051,0.013,0.011,23.979,138805.500,4.614,60.000
0.055,0.000,0.008,26.738,-4634.242,0.123,60.000
0.048,0.014,0.012,21.000,160696.594,5.999,60.000
0.053,0.000,0.012,31.378,61606.398,0.793,60.000
0.048,0.001,0.017,30.102,-16958.664,-2.851,60.000
0.097,0.012,0.013,22.099,66157.305,2.926,60.000
0.050,0.023,0.014,18.654,86830.461,5.135,60.000
0.049,0.022,0.013,19.169,124674.227,6.027,60.000
0.050,0.021,0.010,19.825,93206.414,6.130,60.000
0.049,0.000,0.010,29.127,-756.703,-0.151,60.000
0.052,0.011,0.012,23.804,163097.969,4.480,60.000
0.054,0.001,0.009,22.183,121510.930,0.799,60.000
0.051,0.018,0.012,19.874,126880.430,6.828,60.000
0.051,0.005,0.010,20.487,127814.836,1.685,60.000
0.050,0.002,0.014,23.165,177424.156,3.216,60.000
0.045,0.001,0.009,21.839,76465.445,1.299,60.000
0.049,0.023,0.010,20.575,111695.758,6.402,60.000
0.052,0.006,0.011,21.203,138663.562,3.112,60.000
0.049,0.024,0.010,20.777,112997.570,6.309,60.000
0.051,0.021,0.011,19.123,123519.555,6.651,60.000
0.049,0.025,0.010,21.242,124210.789,6.210,60.000
0.043,0.002,0.011,21.593,68132.961,1.822,60.000
0.051,0.001,0.005,21.658,84707.820,0.014,60.000
0.048,0.009,0.013,17.127,83547.867,3.668,60.000
0.049,0.022,0.012,18.996,130548.648,6.505,60.000
0.043,0.001,0.013,20.408,98178.133,0.694,60.000
0.045,0.001,0.020,19.813,121518.586,0.650,60.000
0.052,0.025,0.010,20.841,101078.102,5.673,60.000
0.039,0.001,0.014,20.500,26525.500,1.009,60.000
0.052,0.001,0.020,19.583,43425.742,0.275,60.000
0.048,0.026,0.013,19.512,112385.352,6.778,60.000
0.049,0.004,0.012,21.606,161641.469,3.893,60.000
0.052,0.003,0.011,23.093,121966.195,1.793,60.000
0.050,0.014,0.014,19.980,99068.477,4.308,60.000
0.049,0.024,0.013,19.098,108337.227,6.411,60.000
0.049,0.003,0.013,22.807,177836.750,3.109,60.000
0.054,0.001,0.022,15.826,37720.539,1.044,60.000
0.056,0.001,0.003,20.162,84674.383,2.475,60.000
0.056,0.001,0.005,20.630,99665.352,2.063,60.000
0.058,0.001,0.017,20.925,55150.227,-0.111,60.000
0.059,0.001,0.011,17.270,154491.625,0.116,60.000
0.051,0.019,0.011,19.506,129595.867,7.008,60.000
0.054,0.000,0.018,22.268,25646.547,0.917,60.000
0.053,0.001,0.018,23.238,52120.586,-0.681,60.000
0.047,0.002,0.013,21.148,181501.188,2.034,60.000
0.055,0.001,0.010,23.051,113799.383,0.481,60.000
0.097,0.012,0.013,21.988,66240.086,3.173,60.000
0.051,0.000,0.017,28.570,-4956.812,-1.644,60.000
0.043,0.000,0.013,26.294,-35782.133,-0.819,60.000
0.042,0.001,0.018,16.707,83607.211,1.007,60.000
0.049,0.019,0.012,18.664,138973.656,6.859,60.000
0.042,0.000,0.013,27.588,-42086.125,-0.514,60.000
0.050,0.016,0.011,20.339,130370.211,6.858,60.000
0.049,0.014,0.012,23.108,156568.156,6.330,60.000
0.051,0.023,0.010,20.463,99265.055,6.048,60.000
0.048,0.027,0.012,21.514,134824.531,4.517,60.000
0.050,0.018,0.010,19.335,99797.523,6.940,60.000
0.050,0.001,0.009,21.618,119949.602,0.814,60.000
0.060,0.001,0.010,18.724,107716.617,-0.699,60.000
0.039,0.001,0.011,19.688,72097.773,1.022,60.000
0.059,0.001,0.009,19.855,110426.461,0.141,60.000
0.059,0.001,0.010,18.454,120254.961,0.904,60.000
0.051,0.023,0.011,20.262,104193.883,6.264,60.000
0.051,0.006,0.012,19.989,100422.555,3.251,60.000
0.048,0.012,0.013,19.435,116979.477,4.642,60.000
0.050,0.001,0.002,21.719,26460.703,-0.008,60.000
0.051,0.001,0.010,25.809,71167.320,0.635,60.000
0.050,0.001,0.020,20.526,41542.742,-0.077,60.000
0.053,0.001,0.021,18.849,29372.352,-0.018,60.000
0.059,0.000,0.010,23.664,5849.711,1.654,60.000
0.001,0.013,0.012,22.969,122121.383,4.142,60.000
0.050,0.006,0.011,19.034,126120.664,4.268,60.000
0.051,0.014,0.012,21.794,130483.633,6.484,60.000
0.044,0.001,0.004,22.699,106505.758,0.221,60.000
0.055,0.001,0.019,19.834,98533.852,0.606,60.000
0.052,0.005,0.013,23.363,113541.055,3.223,60.000
0.054,0.001,0.017,23.287,127912.883,0.583,60.000
0.061,0.001,0.009,19.067,122866.555,0.255,60.000
0.051,0.019,0.010,19.679,92852.305,6.510,60.000
0.041,0.001,0.009,21.499,78634.164,2.323,60.000
0.046,0.001,0.012,23.553,137855.500,2.626,60.000
0.050,0.017,0.012,19.552,133334.844,7.251,60.000
0.053,0.000,0.015,30.173,36942.414,-1.014,60.000
0.050,0.018,0.011,19.352,142874.125,6.943,60.000
0.045,0.000,0.014,35.575,-37456.336,1.866,60.000
0.059,0.000,0.010,25.070,-11218.711,0.430,60.000
0.048,0.013,0.013,19.620,133293.625,5.638,60.000
0.099,0.011,0.013,20.768,70956.883,3.180,60.000
0.050,0.012,0.011,22.807,139262.906,4.425,60.000
0.057,0.001,0.011,23.163,52779.242,0.351,60.000
0.051,0.011,0.010,20.093,118815.523,3.500,60.000
0.050,0.001,0.019,20.850,109878.414,0.816,60.000
0.051,0.023,0.012,18.998,115429.570,6.439,60.000
0.050,0.022,0.013,19.268,114423.352,6.002,60.000
0.049,0.022,0.014,18.939,111051.961,5.747,60.000
0.047,0.001,0.012,29.225,44894.164,0.355,60.000
0.049,0.024,0.011,19.580,123678.602,6.647,60.000
0.044,0.001,0.012,22.156,127637.648,1.274,60.000
0.051,0.022,0.012,18.963,117427.539,6.076,60.000
0.042,0.000,0.011,28.886,10888.828,1.093,60.000
0.051,0.020,0.011,19.073,130895.258,6.941,60.000
0.050,0.022,0.011,19.104,125847.055,6.837,60.000
0.056,0.001,0.014,23.171,139134.344,-0.649,60.000
0.053,0.000,0.007,24.172,23908.672,-0.125,60.000
0.048,0.014,0.011,21.764,157147.062,5.882,60.000
0.059,0.000,0.013,24.670,5144.445,1.585,60.000
0.051,0.018,0.013,20.016,112911.836,6.495,60.000
0.099,0.012,0.011,19.837,34805.680,5.911,60.000
0.001,0.011,0.012,22.480,94420.555,3.590,60.000
0.047,0.001,0.009,26.110,5416.547,0.536,60.000
0.048,0.003,0.012,21.873,153192.500,3.430,60.000
0.049,0.018,0.010,19.344,111885.367,6.806,60.000
0.049,0.019,0.012,19.027,137792.031,6.633,60.000
0.059,0.001,0.008,24.773,22166.305,-0.526,60.000
0.099,0.011,0.011,19.874,73434.648,6.308,60.000
0.048,0.003,0.014,21.317,154082.844,1.981,60.000
0.051,0.026,0.013,18.624,67530.148,6.262,60.000
0.045,0.000,0.011,28.842,-46015.941,-1.584,60.000
0.048,0.003,0.013,20.422,169501.812,3.605,60.000
0.051,0.001,0.014,24.214,176286.250,2.068,60.000
0.047,0.001,0.013,23.464,129085.383,0.899,60.000
0.058,0.000,0.005,23.969,-26416.016,1.911,60.000
0.050,0.026,0.013,18.867,86606.742,6.082,60.000
0.050,0.015,0.012,21.225,138726.938,6.681,60.000
0.047,0.001,0.005,22.694,76490.180,0.022,60.000
0.048,0.018,0.011,19.028,134248.656,6.728,60.000
0.002,0.011,0.012,21.806,100432.977,4.028,60.000
0.048,0.026,0.012,19.754,113089.289,6.643,60.000
0.055,0.002,0.009,21.938,119244.523,1.155,60.000
0.048,0.025,0.012,19.703,120916.820,6.557,60.000
0.057,0.001,0.010,20.354,121827.383,1.618,60.000
0.053,0.002,0.008,21.813,105472.992,0.966,60.000
0.050,0.010,0.009,19.378,106811.852,3.903,60.000
0.052,0.025,0.013,18.931,83316.695,6.231,60.000
0.048,0.025,0.011,20.575,131395.719,6.552,60.000
0.051,0.000,0.006,24.710,-23013.703,-0.344,60.000
0.052,0.005,0.013,23.301,114403.617,3.175,60.000
0.053,0.001,0.020,19.184,92886.273,1.021,60.000
0.049,0.014,0.013,19.596,105130.492,5.308,60.000
0.045,0.000,0.011,34.755,3504.672,3.967,60.000
0.049,0.009,0.010,19.903,112876.367,5.100,60.000
0.051,0.021,0.011,19.824,96948.805,6.528,60.000
0.048,0.022,0.012,18.862,132013.562,6.614,60.000
0.045,0.000,0.013,29.706,-47225.742,-2.091,60.000
0.050,0.024,0.010,20.907,102309.617,5.971,60.000
0.048,0.005,0.011,19.526,116960.867,4.184,60.000
0.049,0.012,0.010,21.620,116815.477,4.526,60.000
0.002,0.013,0.012,22.599,127266.414,4.286,60.000
0.045,0.001,0.012,26.452,77583.383,0.791,60.000
0.053,0.000,0.012,36.319,-38.422,0.823,60.000
0.051,0.004,0.013,23.723,144297.125,3.266,60.000
0.052,0.011,0.012,23.700,154410.438,3.971,60.000
0.051,0.001,0.022,17.129,68263.367,1.204,60.000
0.051,0.008,0.013,20.682,96334.711,2.951,60.000
0.002,0.012,0.011,20.817,116783.289,3.946,60.000
0.051,0.021,0.012,18.921,121891.102,6.282,60.000
0.055,0.000,0.017,23.433,-19890.586,-1.438,60.000
0.048,0.016,0.011,19.466,140381.500,6.545,60.000
0.049,0.024,0.010,20.930,118827.773,6.257,60.000
0.055,0.001,0.018,21.809,113697.555,0.312,60.000
0.049,0.019,0.014,18.568,100147.023,5.652,60.000
0.052,0.000,0.006,24.325,-1257.297,0.011,60.000
0.052,0.023,0.013,18.892,95139.070,6.212,60.000
0.051,0.008,0.015,22.362,92223.242,3.502,60.000
0.042,0.001,0.015,24.554,-45272.641,-2.965,60.000
0.050,0.007,0.012,17.927,96719.758,3.853,60.000
0.098,0.012,0.012,21.301,74423.727,3.800,60.000
0.051,0.001,0.012,27.233,133075.906,1.209,60.000
0.051,0.019,0.011,19.463,106994.102,6.823,60.000
0.100,0.012,0.012,22.880,-98427.344,6.137,60.000
0.060,0.001,0.013,18.013,160611.156,-0.569,60.000
0.050,0.005,0.010,21.436,139440.844,2.468,60.000
0.049,0.001,0.017,23.512,140949.844,0.745,60.000
0.051,0.022,0.011,20.001,100977.555,6.300,60.000
0.041,0.000,0.010,22.846,7618.562,-1.448,60.000
0.053,0.000,0.013,32.665,-84228.773,-2.070,60.000
0.056,0.001,0.008,24.062,81618.164,0.764,60.000
0.050,0.003,0.014,23.361,151340.469,2.893,60.000
0.050,0.002,0.010,21.693,114195.055,1.371,60.000
0.058,0.001,0.011,18.122,144357.938,1.102,60.000
0.049,0.017,0.011,19.502,137339.938,6.853,60.000
0.051,0.004,0.012,23.357,146551.719,3.585,60.000
0.053,0.001,0.005,22.758,79114.820,0.619,60.000
0.047,0.001,0.016,24.301,125069.711,-0.129,60.000
0.049,0.025,0.013,19.304,114369.117,6.515,60.000
0.048,0.001,0.018,27.480,21285.844,-1.876,60.000
0.050,0.012,0.012,22.832,163073.531,5.302,60.000
0.051,0.000,0.019,22.442,15825.398,-0.816,60.000
0.052,0.001,0.017,24.446,129122.508,0.498,60.000
0.051,0.008,0.012,19.389,91948.633,3.527,60.000
0.043,0.001,0.019,18.991,42583.508,-0.739,60.000
0.048,0.010,0.012,20.052,86009.883,4.673,60.000
0.043,0.001,0.008,25.168,-17650.523,-1.036,60.000
0.053,0.000,0.011,37.932,-12400.164,2.701,60.000
0.049,0.001,0.005,23.466,50747.539,-0.814,60.000
0.050,0.001,0.005,23.673,32972.414,-1.014,60.000
0.047,0.001,0.012,30.067,37871.008,-0.251,60.000
0.058,0.000,0.013,23.909,35762.523,1.325,60.000
0.040,0.001,0.007,22.267,84466.414,2.070,60.000
0.055,0.001,0.013,29.050,48405.008,0.145,60.000
0.052,0.009,0.012,22.629,120147.617,3.898,60.000
0.098,0.012,0.012,21.312,73260.852,3.669,60.000
0.040,0.000,0.009,22.109,26751.008,1.888,60.000
0.052,0.001,0.003,22.449,47093.273,0.104,60.000
0.051,0.008,0.014,22.652,86939.695,3.343,60.000
0.001,0.012,0.012,22.450,125094.023,4.244,60.000
0.044,0.000,0.008,27.414,-58022.926,-0.304,60.000
0.055,0.001,0.004,20.499,81048.055,2.026,60.000
0.058,0.000,0.008,24.388,-16799.945,1.533,60.000
0.050,0.011,0.012,22.323,142663.000,4.778,60.000
0.050,0.001,0.022,17.379,79287.367,1.357,60.000
0.047,0.000,0.014,30.187,10340.891,0.389,60.000
0.049,0.001,0.009,25.969,29024.867,0.483,60.000
0.048,0.008,0.010,20.078,110385.430,5.313,60.000
0.048,0.016,0.011,20.030,150957.125,6.475,60.000
0.049,0.020,0.011,18.994,125014.758,6.324,60.000
0.051,0.004,0.010,20.578,129304.398,1.657,60.000
0.048,0.013,0.012,21.525,159118.500,6.071,60.000
0.048,0.000,0.006,24.307,24234.750,-0.361,60.000
0.052,0.015,0.011,20.722,112862.398,6.224,60.000
0.051,0.002,0.010,21.794,132770.688,1.090,60.000
0.055,0.001,0.014,25.526,127307.773,-1.244,60.000
0.047,0.000,0.010,28.747,-40839.984,-0.861,60.000
0.051,0.001,0.003,21.191,69756.352,0.516,60.000
0.042,0.000,0.007,23.412,32055.039,-1.362,60.000
0.048,0.007,0.011,18.477,84577.883,5.606,60.000
0.050,0.021,0.011,18.647,131506.750,6.809,60.000
0.044,0.001,0.012,26.213,67537.352,0.436,60.000
0.043,0.001,0.004,21.960,109444.461,1.016,60.000
0.051,0.024,0.010,20.929,99145.086,5.753,60.000
0.043,0.000,0.012,27.639,-37154.008,-0.683,60.000
0.053,0.000,0.016,28.682,5382.367,-0.909,60.000
0.050,0.001,0.017,29.135,-32732.031,-2.468,60.000
0.051,0.000,0.016,25.587,-4042.680,-1.151,60.000
0.049,0.007,0.010,20.134,120657.227,4.825,60.000
0.045,0.001,0.013,20.128,159240.938,1.840,60.000
0.040,0.000,0.015,22.799,-26023.336,-0.856,60.000
0.049,0.001,0.005,23.211,57383.180,-0.648,60.000
0.059,0.000,0.008,24.737,-18147.570,0.570,60.000
0.051,0.002,0.010,21.609,120365.336,1.319,60.000
0.059,0.000,0.009,22.430,48887.867,-0.459,60.000
0.042,0.001,0.005,22.369,88498.352,1.229,60.000
0.045,0.001,0.020,21.335,82712.320,-0.128,60.000
0.053,0.000,0.017,25.589,-54041.965,-0.926,60.000
0.050,0.003,0.014,23.770,141566.531,3.521,60.000
0.049,0.011,0.014,19.216,107015.383,4.440,60.000
0.053,0.002,0.017,24.095,130158.039,0.701,60.000
0.051,0.011,0.013,22.683,129044.570,3.656,60.000
0.052,0.023,0.011,19.461,108396.852,6.299,60.000
0.053,0.001,0.005,22.286,88185.805,0.897,60.000
0.057,0.000,0.012,26.920,-6917.578,0.585,60.000
0.051,0.023,0.012,19.023,107324.164,6.344,60.000
0.054,0.001,0.013,27.976,97680.711,-0.429,60.000
0.050,0.019,0.013,19.768,125912.055,6.434,60.000
0.052,0.003,0.013,23.847,161094.031,2.904,60.000
0.050,0.023,0.010,20.592,103264.195,6.318,60.000
0.050,0.009,0.010,19.793,105090.680,4.745,60.000
0.051,0.024,0.013,19.271,93592.164,5.986,60.000
0.049,0.005,0.014,21.262,123329.023,2.581,60.000
0.046,0.000,0.015,28.784,-26945.641,0.094,60.000
0.052,0.014,0.013,21.553,107436.477,5.464,60.000
0.051,0.000,0.021,18.678,-2625.266,0.935,60.000
0.056,0.000,0.011,32.184,-83356.211,-1.201,60.000
0.052,0.012,0.011,24.249,151571.438,4.541,60.000
0.049,0.016,0.012,19.792,130954.055,6.821,60.000
0.046,0.001,0.012,27.090,80588.211,0.960,60.000
0.052,0.013,0.012,23.900,140201.438,5.741,60.000
0.050,0.004,0.011,21.427,135385.375,3.212,60.000
0.046,0.001,0.015,20.308,163920.344,1.429,60.000
0.001,0.012,0.011,20.969,102946.055,2.862,60.000
0.050,0.021,0.013,19.724,110087.508,5.686,60.000
0.057,0.001,0.006,23.265,33267.961,0.543,60.000
0.048,0.001,0.007,24.187,40646.898,0.013,60.000
0.002,0.012,0.011,20.472,112945.742,3.469,60.000
0.056,0.001,0.021,16.857,27899.727,0.657,60.000
0.048,0.001,0.014,22.626,177118.312,1.732,60.000
0.048,0.016,0.013,18.506,108353.742,6.354,60.000
0.052,0.001,0.004,21.498,79098.930,0.471,60.000
0.051,0.019,0.013,20.371,113479.617,6.096,60.000
0.052,0.025,0.012,19.105,82477.664,6.025,60.000
0.051,0.009,0.014,21.310,86094.758,3.259,60.000
0.052,0.017,0.012,19.913,124309.602,6.870,60.000
0.049,0.013,0.010,22.608,123650.617,4.713,60.000
0.052,0.016,0.012,20.128,125307.227,6.917,60.000
0.051,0.001,0.010,23.859,116416.383,1.230,60.000
0.057,0.001,0.009,24.795,29464.320,-0.551,60.000
0.049,0.026,0.010,22.080,102680.773,5.810,60.000
0.050,0.010,0.014,19.666,93676.773,4.133,60.000
0.051,0.014,0.012,21.615,131620.812,6.509,60.000
0.049,0.020,0.010,19.340,111826.195,6.470,60.000
0.050,0.006,0.014,22.469,100638.805,3.154,60.000
0.052,0.002,0.014,23.684,177889.750,3.175,60.000
0.053,0.001,0.012,29.522,63059.711,0.330,60.000
0.050,0.010,0.010,19.963,114573.414,3.829,60.000
0.053,0.001,0.009,22.117,138013.719,0.469,60.000
0.049,0.019,0.012,19.096,133449.719,6.708,60.000
0.048,0.001,0.007,24.042,55607.727,0.041,60.000
0.049,0.002,0.017,23.706,141972.438,1.318,60.000
0.051,0.013,0.014,21.282,110197.633,4.532,60.000
0.043,0.000,0.014,23.842,-31946.391,-2.124,60.000
0.051,0.003,0.012,23.480,145803.375,3.089,60.000
0.044,0.001,0.006,23.469,73654.539,0.620,60.000
0.047,0.002,0.012,21.693,179010.906,3.710,60.000
0.060,0.000,0.015,22.041,67737.383,1.304,60.000
0.049,0.006,0.010,20.778,131045.180,3.494,60.000
0.049,0.005,0.013,19.387,136558.781,3.112,60.000
0.051,0.015,0.011,21.163,124420.539,6.320,60.000
0.050,0.013,0.010,23.119,128304.930,4.956,60.000
0.050,0.008,0.011,18.841,100872.211,5.095,60.000
0.048,0.012,0.011,21.373,142018.719,5.688,60.000
0.050,0.000,0.004,22.279,9552.930,-0.209,60.000
0.048,0.016,0.011,19.875,136342.438,6.347,60.000
0.053,0.000,0.013,35.331,-29001.938,1.798,60.000
0.039,0.000,0.014,20.965,1717.297,0.377,60.000
0.049,0.004,0.014,23.163,134512.469,2.980,60.000
0.050,0.001,0.013,28.937,99566.852,0.584,60.000
0.050,0.016,0.014,18.691,90347.758,5.012,60.000
0.045,0.000,0.012,27.770,-30193.320,-0.868,60.000
0.098,0.012,0.014,22.818,57026.555,1.598,60.000
0.059,0.001,0.008,21.664,101063.680,0.594,60.000
0.048,0.013,0.013,19.148,129742.414,5.175,60.000
0.049,0.019,0.011,19.073,133151.031,6.533,60.000
0.059,0.001,0.010,22.007,5722.344,0.069,60.000
0.050,0.009,0.009,19.862,112648.117,3.975,60.000
0.052,0.005,0.011,21.703,135452.062,2.133,60.000
0.048,0.021,0.012,18.372,133580.219,6.429,60.000
0.056,0.002,0.008,21.565,104896.008,2.079,60.000
0.049,0.008,0.011,19.078,97839.227,5.446,60.000
0.050,0.017,0.011,19.580,127473.289,6.890,60.000
0.056,0.002,0.016,23.195,127018.961,-0.097,60.000
0.047,0.001,0.017,28.286,13936.336,-2.246,60.000
0.050,0.001,0.012,25.332,143624.812,1.864,60.000
0.042,0.001,0.011,24.979,13122.258,-0.549,60.000
0.055,0.000,0.020,18.861,-25444.227,1.820,60.000
0.048,0.005,0.010,20.912,129824.945,4.311,60.000
0.043,0.000,0.015,24.742,-5034.516,-2.196,60.000
0.051,0.010,0.012,22.449,139928.281,4.463,60.000
0.050,0.020,0.014,19.140,88305.898,5.075,60.000
0.057,0.001,0.008,21.937,110855.273,1.941,60.000
0.002,0.013,0.013,22.753,112899.523,4.050,60.000
0.043,0.001,0.014,20.688,84053.070,-0.047,60.000
0.050,0.005,0.011,21.178,138288.125,3.466,60.000
